response,rt,trial,feedback,is_neuroptimal,block,q_init,split_by,time,subj_idx
1,1.85693940008059,70,1,1,0,0.5,2,0,29
1,1.24882169999182,71,1,1,0,0.5,2,0,29
1,0.752408099826425,72,1,1,0,0.5,2,0,29
1,4.12588700000197,73,1,1,0,0.5,2,0,29
1,1.55913599999622,74,0,1,0,0.5,2,0,29
0,1.78155220020562,75,0,1,0,0.5,2,0,29
0,2.45406970009208,76,0,1,0,0.5,2,0,29
0,2.16647189995274,77,0,1,0,0.5,2,0,29
1,0.872580699622631,78,1,1,0,0.5,2,0,29
1,1.51369319995865,79,1,1,0,0.5,2,0,29
1,1.21734239999205,80,0,1,0,0.5,2,0,29
0,0.793586899992079,81,1,1,0,0.5,2,0,29
0,1.14515700004995,82,1,1,0,0.5,2,0,29
0,0.846524700056762,83,1,1,0,0.5,2,0,29
0,1.49746260000393,84,1,1,0,0.5,2,0,29
0,1.2232713997364,85,1,1,0,0.5,2,0,29
0,0.966702799778432,86,1,1,0,0.5,2,0,29
0,1.2624782002531,87,1,1,0,0.5,2,0,29
0,1.24456599960104,88,1,1,0,0.5,2,0,29
0,1.4154416997917,89,1,1,0,0.5,2,0,29
0,0.85151829989627,90,1,1,0,0.5,2,0,29
0,0.560403500217944,91,1,1,0,0.5,2,0,29
0,0.856256099883467,92,1,1,0,0.5,2,0,29
0,0.637417799793184,93,1,1,0,0.5,2,0,29
0,0.578761899843812,94,0,1,0,0.5,2,0,29
0,1.23479950008914,95,1,1,0,0.5,2,0,29
0,0.732475900091231,96,1,1,0,0.5,2,0,29
0,1.02476410008967,97,1,1,0,0.5,2,0,29
0,0.519016200210899,98,1,1,0,0.5,2,0,29
1,0.442720700055361,99,0,1,0,0.5,2,0,29
0,2.06012040004134,100,1,1,0,0.5,2,0,29
0,0.519999700132757,101,1,1,0,0.5,2,0,29
1,0.418700899928808,102,0,1,0,0.5,2,0,29
0,1.51944149984047,103,1,1,0,0.5,2,0,29
0,1.45599259994924,104,1,1,0,0.5,2,0,29
1,0.545800900086761,105,0,1,0,0.5,2,0,29
0,1.45901909982786,106,1,1,0,0.5,2,0,29
0,0.507706299889833,107,1,1,0,0.5,2,0,29
0,0.562381500378251,108,1,1,0,0.5,2,0,29
0,1.55059950007126,109,1,1,0,0.5,2,0,29
0,1.04803670011461,110,0,1,0,0.5,2,0,29
1,1.32476860005409,111,0,1,0,0.5,2,0,29
0,0.732829000335187,112,0,1,0,0.5,2,0,29
0,1.28535339981318,113,1,1,0,0.5,2,0,29
0,1.32595159998164,114,1,1,0,0.5,2,0,29
0,0.801931800320745,115,1,1,0,0.5,2,0,29
0,0.818997099995613,116,1,1,0,0.5,2,0,29
0,0.555388800334185,117,1,1,0,0.5,2,0,29
0,0.600034200120717,118,1,1,0,0.5,2,0,29
0,0.464992099907249,119,1,1,0,0.5,2,0,29
0,0.446852399967611,120,1,1,0,0.5,2,0,29
0,0.803914000280201,121,0,1,0,0.5,2,0,29
0,1.69244469981641,122,0,1,0,0.5,2,0,29
1,1.53522749990225,123,1,1,0,0.5,2,0,29
1,2.64543529972434,124,1,1,0,0.5,2,0,29
1,0.597753100097179,125,1,1,0,0.5,2,0,29
1,1.51566499983892,126,0,1,0,0.5,2,0,29
0,1.18171570030972,127,0,1,0,0.5,2,0,29
0,1.30135650001466,128,0,1,0,0.5,2,0,29
1,0.587362099904567,129,1,1,0,0.5,2,0,29
1,0.47037829970941,130,0,1,0,0.5,2,0,29
1,1.95679950015619,131,1,1,0,0.5,2,0,29
0,0.628542399965227,132,0,1,0,0.5,2,0,29
1,1.39811109984294,133,1,1,0,0.5,2,0,29
1,1.56477290019393,134,1,1,0,0.5,2,0,29
1,1.34083730028942,135,1,1,0,0.5,2,0,29
1,1.22996189957485,136,1,1,0,0.5,2,0,29
1,1.00436209980398,137,1,1,0,0.5,2,0,29
1,0.925433999858797,138,0,1,0,0.5,2,0,29
0,1.38701020041481,139,0,1,0,0.5,2,0,29
0,1.02000780031085,140,0,1,0,0.5,2,0,29
1,0.595050600357354,141,1,1,0,0.5,2,0,29
1,0.534865399822593,142,1,1,0,0.5,2,0,29
1,2.33629720006138,143,1,1,0,0.5,2,0,29
0,0.55743829999119,144,0,1,0,0.5,2,0,29
1,1.78608500026166,145,1,1,0,0.5,2,0,29
1,0.983198899775743,146,1,1,0,0.5,2,0,29
1,0.66220960021019,147,1,1,0,0.5,2,0,29
1,0.538141099736095,148,1,1,0,0.5,2,0,29
1,0.50491699995473,149,1,1,0,0.5,2,0,29
1,0.403652899898589,150,1,1,0,0.5,2,0,29
0,0.329298300202936,151,0,1,0,0.5,2,0,29
1,1.19846569979563,152,1,1,0,0.5,2,0,29
1,0.523863699752837,153,0,1,0,0.5,2,0,29
0,1.2406394998543,154,0,1,0,0.5,2,0,29
0,1.12462550029159,155,0,1,0,0.5,2,0,29
1,2.24392799986526,156,1,1,0,0.5,2,0,29
1,1.32878209976479,157,1,1,0,0.5,2,0,29
1,0.986961000133306,158,1,1,0,0.5,2,0,29
1,0.466940900310874,159,1,1,0,0.5,2,0,29
0,0.350328600034118,160,0,1,0,0.5,2,0,29
1,2.0324474000372,1,0,1,1,0.5,4,0,30
0,0.825671299826354,2,1,1,1,0.5,4,0,30
0,0.501482599880546,3,1,1,1,0.5,4,0,30
0,1.04039820004255,4,1,1,1,0.5,4,0,30
0,0.537413300015032,5,1,1,1,0.5,4,0,30
0,0.732352699618787,6,1,1,1,0.5,4,0,30
0,0.622252800036222,7,1,1,1,0.5,4,0,30
0,0.685591499786824,8,0,1,1,0.5,4,0,30
1,0.560399900190532,9,0,1,1,0.5,4,0,30
0,0.86140609998256,10,0,1,1,0.5,4,0,30
0,1.0901680001989,11,1,1,1,0.5,4,0,30
0,0.789054200053215,12,0,1,1,0.5,4,0,30
1,1.00159360002726,13,0,1,1,0.5,4,0,30
1,0.631100500002503,14,0,1,1,0.5,4,0,30
1,2.15589459985495,15,0,1,1,0.5,4,0,30
1,1.03125610016286,16,0,1,1,0.5,4,0,30
0,1.24274760019034,17,1,1,1,0.5,4,0,30
0,0.716437899973244,18,1,1,1,0.5,4,0,30
0,0.628984400071204,19,1,1,1,0.5,4,0,30
0,0.732392800040543,20,1,1,1,0.5,4,0,30
0,2.41995009966195,21,1,1,1,0.5,4,0,30
0,1.30931679997593,22,1,1,1,0.5,4,0,30
0,1.02729979995638,23,1,1,1,0.5,4,0,30
0,3.0628085997887,24,1,1,1,0.5,4,0,30
0,2.12985499994829,25,1,1,1,0.5,4,0,30
0,0.889305000193417,26,1,1,1,0.5,4,0,30
0,0.67020839964971,27,1,1,1,0.5,4,0,30
0,3.84685070021078,28,1,1,1,0.5,4,0,30
0,0.753145399969071,29,1,1,1,0.5,4,0,30
0,1.67175999982283,30,1,1,1,0.5,4,0,30
0,0.742964399978519,31,1,1,1,0.5,4,0,30
0,0.711555600166321,32,1,1,1,0.5,4,0,30
0,0.650756200309843,33,0,1,1,0.5,4,0,30
1,0.663336200173944,34,0,1,1,0.5,4,0,30
0,0.69070680020377,35,1,1,1,0.5,4,0,30
0,0.631603699643165,36,1,1,1,0.5,4,0,30
0,0.780189299955964,37,1,1,1,0.5,4,0,30
0,0.75442420039326,38,1,1,1,0.5,4,0,30
0,1.17595780035481,39,0,1,1,0.5,4,0,30
0,0.651561399921775,40,1,1,1,0.5,4,0,30
0,0.717954999767244,41,0,1,1,0.5,4,0,30
1,1.02248970000073,42,1,1,1,0.5,4,0,30
0,1.96060450002551,43,0,1,1,0.5,4,0,30
1,0.720826900098473,44,1,1,1,0.5,4,0,30
1,0.514992900192738,45,0,1,1,0.5,4,0,30
0,1.69098840001971,46,0,1,1,0.5,4,0,30
1,2.17392460023984,47,1,1,1,0.5,4,0,30
1,0.658016100060195,48,1,1,1,0.5,4,0,30
1,1.1894077998586,49,1,1,1,0.5,4,0,30
1,0.995178100187331,50,1,1,1,0.5,4,0,30
1,1.23767209984362,51,1,1,1,0.5,4,0,30
1,2.18066950002685,52,1,1,1,0.5,4,0,30
1,1.0150748998858,53,1,1,1,0.5,4,0,30
1,0.729836200363934,54,1,1,1,0.5,4,0,30
1,0.588873900007457,55,1,1,1,0.5,4,0,30
1,0.866714300122112,56,1,1,1,0.5,4,0,30
1,0.886758400127292,57,1,1,1,0.5,4,0,30
1,0.890208799857646,58,1,1,1,0.5,4,0,30
1,0.913366899825633,59,0,1,1,0.5,4,0,30
0,2.94529769988731,60,0,1,1,0.5,4,0,30
1,0.757390999700874,61,1,1,1,0.5,4,0,30
1,1.3319850997068,62,0,1,1,0.5,4,0,30
0,0.85338049987331,63,0,1,1,0.5,4,0,30
0,2.63547240011394,64,0,1,1,0.5,4,0,30
1,1.01174810016528,65,1,1,1,0.5,4,0,30
1,0.507234800141305,66,1,1,1,0.5,4,0,30
1,0.883464000187814,67,1,1,1,0.5,4,0,30
1,1.08204540004954,68,0,1,1,0.5,4,0,30
1,1.09077259991318,69,1,1,1,0.5,4,0,30
0,1.38224940001965,70,0,1,1,0.5,4,0,30
1,1.03803069982678,71,1,1,1,0.5,4,0,30
1,1.07881410000846,72,1,1,1,0.5,4,0,30
1,0.546345700044185,73,1,1,1,0.5,4,0,30
1,0.836748900357634,74,1,1,1,0.5,4,0,30
1,0.635958599857986,75,1,1,1,0.5,4,0,30
1,1.2846479001455,76,1,1,1,0.5,4,0,30
1,0.722174300346524,77,1,1,1,0.5,4,0,30
1,0.616148999892175,78,1,1,1,0.5,4,0,30
1,0.788418599870056,79,1,1,1,0.5,4,0,30
1,1.1424237000756,80,1,1,1,0.5,4,0,30
1,0.920750599820167,81,0,1,1,0.5,4,0,30
1,0.900473800022155,82,1,1,1,0.5,4,0,30
1,0.794004100374878,83,0,1,1,0.5,4,0,30
1,0.789703699760139,84,0,1,1,0.5,4,0,30
1,0.686481900047511,85,0,1,1,0.5,4,0,30
1,0.643361700233072,86,0,1,1,0.5,4,0,30
0,0.9199672001414,87,0,1,1,0.5,4,0,30
0,1.20189870009199,88,1,1,1,0.5,4,0,30
0,0.691017599776387,89,0,1,1,0.5,4,0,30
1,0.507032200228423,90,0,1,1,0.5,4,0,30
1,1.30081801602134,91,0,1,1,0.5,4,0,30
1,0.241224100347608,92,0,1,1,0.5,4,0,30
1,1.15720979962498,93,0,1,1,0.5,4,0,30
0,2.15073629980907,94,1,1,1,0.5,4,0,30
0,0.80459149973467,95,1,1,1,0.5,4,0,30
0,0.839909600093961,96,1,1,1,0.5,4,0,30
0,1.07884149998426,97,1,1,1,0.5,4,0,30
0,0.902200700249523,98,1,1,1,0.5,4,0,30
0,0.83710760017857,99,1,1,1,0.5,4,0,30
0,0.656942799687386,100,1,1,1,0.5,4,0,30
1,3.06927110021934,101,0,1,1,0.5,4,0,30
0,1.19664710015059,102,1,1,1,0.5,4,0,30
0,0.72447849996388,103,0,1,1,0.5,4,0,30
1,1.2544448999688,104,0,1,1,0.5,4,0,30
1,0.75308550009504,105,0,1,1,0.5,4,0,30
0,1.37979419995099,106,0,1,1,0.5,4,0,30
1,1.49191959993914,107,1,1,1,0.5,4,0,30
1,0.534068999812007,108,0,1,1,0.5,4,0,30
0,0.650995099917054,109,0,1,1,0.5,4,0,30
0,0.698435099795461,110,1,1,1,0.5,4,0,30
0,1.50437820004299,111,1,1,1,0.5,4,0,30
1,1.80700879963115,112,0,1,1,0.5,4,0,30
1,2.232965500094,113,0,1,1,0.5,4,0,30
0,3.59504170017317,114,1,1,1,0.5,4,0,30
0,1.05031519988552,115,1,1,1,0.5,4,0,30
0,0.667100099846721,116,1,1,1,0.5,4,0,30
0,0.615478599909693,117,1,1,1,0.5,4,0,30
0,0.583690200001001,118,1,1,1,0.5,4,0,30
0,0.661445599980652,119,1,1,1,0.5,4,0,30
0,0.997088999953121,120,1,1,1,0.5,4,0,30
0,0.987423200160265,121,0,1,1,0.5,4,0,30
1,1.31739240000024,122,1,1,1,0.5,4,0,30
1,0.594216299708933,123,1,1,1,0.5,4,0,30
1,0.629586399998516,124,0,1,1,0.5,4,0,30
0,1.23989620013163,125,0,1,1,0.5,4,0,30
1,0.522031800355762,126,1,1,1,0.5,4,0,30
1,0.656767100095749,127,1,1,1,0.5,4,0,30
1,1.07710239989683,128,1,1,1,0.5,4,0,30
1,1.65089409984648,129,1,1,1,0.5,4,0,30
1,1.67642709985375,130,1,1,1,0.5,4,0,30
1,1.48656969983131,131,1,1,1,0.5,4,0,30
1,0.478452899958938,132,1,1,1,0.5,4,0,30
1,0.63600130006671,133,1,1,1,0.5,4,0,30
1,1.08034070022404,134,1,1,1,0.5,4,0,30
1,1.11261720024049,135,1,1,1,0.5,4,0,30
1,0.710620100144297,136,1,1,1,0.5,4,0,30
1,1.07592569990084,137,1,1,1,0.5,4,0,30
1,0.752258100081235,138,1,1,1,0.5,4,0,30
1,1.78981730015948,139,0,1,1,0.5,4,0,30
0,0.808665999677032,140,0,1,1,0.5,4,0,30
1,0.922596100252122,141,1,1,1,0.5,4,0,30
1,0.990445700008422,142,1,1,1,0.5,4,0,30
1,1.00192729989067,143,0,1,1,0.5,4,0,30
0,1.29602949973196,144,0,1,1,0.5,4,0,30
1,0.781250199768692,145,1,1,1,0.5,4,0,30
1,0.80679119983688,146,1,1,1,0.5,4,0,30
1,1.26039189985022,147,1,1,1,0.5,4,0,30
1,0.866420200094581,148,1,1,1,0.5,4,0,30
1,0.845383400097489,149,1,1,1,0.5,4,0,30
1,0.404333000071347,150,1,1,1,0.5,4,0,30
1,0.74240510025993,151,1,1,1,0.5,4,0,30
1,0.824552999809384,152,1,1,1,0.5,4,0,30
1,1.91465830011293,153,1,1,1,0.5,4,0,30
1,0.745162600185722,154,1,1,1,0.5,4,0,30
1,0.897394000086933,155,1,1,1,0.5,4,0,30
1,0.937194499652833,156,1,1,1,0.5,4,0,30
1,0.752908500377089,157,1,1,1,0.5,4,0,30
1,0.997491199988872,158,1,1,1,0.5,4,0,30
1,1.70122489985079,159,0,1,1,0.5,4,0,30
1,2.45429049991071,160,1,1,1,0.5,4,0,30
0,0.877510900143534,1,1,1,0,0.5,2,0,30
0,0.460411100182682,2,1,1,0,0.5,2,0,30
0,0.59113600011915,3,1,1,0,0.5,2,0,30
0,0.670653800014406,4,1,1,0,0.5,2,0,30
0,0.717610199935734,5,1,1,0,0.5,2,0,30
0,0.650184500031173,6,1,1,0,0.5,2,0,30
0,0.757720199879259,7,1,1,0,0.5,2,0,30
0,0.573056099936366,8,1,1,0,0.5,2,0,30
0,0.552731500007212,9,1,1,0,0.5,2,0,30
0,0.746390100102872,10,1,1,0,0.5,2,0,30
0,0.650854900013655,11,1,1,0,0.5,2,0,30
0,0.651099000126123,12,1,1,0,0.5,2,0,30
0,0.656495700124651,13,1,1,0,0.5,2,0,30
0,1.08116469997913,14,1,1,0,0.5,2,0,30
0,0.92450620001182,15,1,1,0,0.5,2,0,30
0,0.738505800254643,16,1,1,0,0.5,2,0,30
0,1.04465850023553,17,1,1,0,0.5,2,0,30
0,0.686237799935043,18,1,1,0,0.5,2,0,30
0,1.06643859995529,19,1,1,0,0.5,2,0,30
0,0.831402199808508,20,1,1,0,0.5,2,0,30
0,0.569893599953502,21,1,1,0,0.5,2,0,30
0,0.820615999866277,22,1,1,0,0.5,2,0,30
0,0.967346099670976,23,1,1,0,0.5,2,0,30
0,0.837280299980193,24,1,1,0,0.5,2,0,30
0,0.633826700039208,25,1,1,0,0.5,2,0,30
0,1.18772700009868,26,1,1,0,0.5,2,0,30
0,0.704882999882102,27,1,1,0,0.5,2,0,30
0,0.66380889993161,28,0,1,0,0.5,2,0,30
1,1.11184340016916,29,0,1,0,0.5,2,0,30
0,1.62935950001702,30,1,1,0,0.5,2,0,30
0,0.636481000110507,31,1,1,0,0.5,2,0,30
0,1.0024696001783,32,1,1,0,0.5,2,0,30
0,0.709249200299382,33,1,1,0,0.5,2,0,30
0,0.553143600001931,34,1,1,0,0.5,2,0,30
0,0.763736499939114,35,1,1,0,0.5,2,0,30
0,0.729937799740583,36,0,1,0,0.5,2,0,30
1,1.06998739996925,37,0,1,0,0.5,2,0,30
0,3.51813430013135,38,1,1,0,0.5,2,0,30
0,0.739177299663425,39,1,1,0,0.5,2,0,30
0,0.948472199961543,40,1,1,0,0.5,2,0,30
0,0.877122399862856,41,0,1,0,0.5,2,0,30
0,1.39029840007424,42,0,1,0,0.5,2,0,30
1,0.890873700380325,43,1,1,0,0.5,2,0,30
1,0.782168900128454,44,1,1,0,0.5,2,0,30
1,0.757519400212914,45,1,1,0,0.5,2,0,30
1,0.712722899857909,46,1,1,0,0.5,2,0,30
1,0.868627300020307,47,1,1,0,0.5,2,0,30
1,0.606275599915534,48,1,1,0,0.5,2,0,30
1,0.791863800026476,49,0,1,0,0.5,2,0,30
0,0.877377799712122,50,0,1,0,0.5,2,0,30
0,3.07232860010117,51,0,1,0,0.5,2,0,30
1,1.57100869994611,52,1,1,0,0.5,2,0,30
1,0.795055500231683,53,1,1,0,0.5,2,0,30
1,0.95846310025081,54,1,1,0,0.5,2,0,30
1,0.964653700124472,55,1,1,0,0.5,2,0,30
1,0.850123499985784,56,0,1,0,0.5,2,0,30
0,2.33971859980375,57,0,1,0,0.5,2,0,30
1,2.11675739986822,58,1,1,0,0.5,2,0,30
1,0.689458000008017,59,1,1,0,0.5,2,0,30
1,0.81100199976936,60,1,1,0,0.5,2,0,30
1,1.36031739972532,61,1,1,0,0.5,2,0,30
1,2.15813470026478,62,0,1,0,0.5,2,0,30
0,1.02107179956511,63,0,1,0,0.5,2,0,30
0,1.05033029988408,64,0,1,0,0.5,2,0,30
1,1.26848739990965,65,1,1,0,0.5,2,0,30
1,0.73297750018537,66,1,1,0,0.5,2,0,30
1,0.675307699944824,67,1,1,0,0.5,2,0,30
1,0.716188400052488,68,1,1,0,0.5,2,0,30
1,0.699344200082123,69,1,1,0,0.5,2,0,30
1,1.92802939983085,70,1,1,0,0.5,2,0,30
1,0.893387499731034,71,1,1,0,0.5,2,0,30
1,0.757572100032121,72,1,1,0,0.5,2,0,30
1,0.716935299802572,73,1,1,0,0.5,2,0,30
1,0.823804900050163,74,1,1,0,0.5,2,0,30
1,0.779956100042909,75,1,1,0,0.5,2,0,30
1,0.890496000181884,76,1,1,0,0.5,2,0,30
1,0.610575600061566,77,1,1,0,0.5,2,0,30
1,0.711875400040299,78,1,1,0,0.5,2,0,30
1,0.903291000053287,79,1,1,0,0.5,2,0,30
1,0.508230399806052,80,0,1,0,0.5,2,0,30
0,0.731485900003463,81,1,1,0,0.5,2,0,30
0,0.594571100082248,82,1,1,0,0.5,2,0,30
0,1.87960090022534,83,1,1,0,0.5,2,0,30
0,0.867692899890244,84,1,1,0,0.5,2,0,30
0,0.546774100046605,85,0,1,0,0.5,2,0,30
1,1.26667149970308,86,0,1,0,0.5,2,0,30
0,0.844943000003696,87,1,1,0,0.5,2,0,30
0,0.601339499931783,88,0,1,0,0.5,2,0,30
0,2.31379429996014,89,1,1,0,0.5,2,0,30
0,0.511866400018334,90,1,1,0,0.5,2,0,30
0,1.20580940041691,91,1,1,0,0.5,2,0,30
0,1.26408349955454,92,1,1,0,0.5,2,0,30
0,1.14972930029035,93,1,1,0,0.5,2,0,30
0,0.822487500030547,94,1,1,0,0.5,2,0,30
0,0.962711500003934,95,1,1,0,0.5,2,0,30
0,0.892404700163752,96,1,1,0,0.5,2,0,30
0,1.79179940000176,97,1,1,0,0.5,2,0,30
0,0.73089660005644,98,1,1,0,0.5,2,0,30
0,0.730066200252622,99,1,1,0,0.5,2,0,30
0,1.73770689964294,100,1,1,0,0.5,2,0,30
0,2.30072049982846,101,1,1,0,0.5,2,0,30
0,0.738055199850351,102,1,1,0,0.5,2,0,30
0,0.759879600256681,103,1,1,0,0.5,2,0,30
0,1.01722020003945,104,1,1,0,0.5,2,0,30
0,0.779238399583846,105,1,1,0,0.5,2,0,30
0,1.32801859965548,106,1,1,0,0.5,2,0,30
0,0.876363500021398,107,1,1,0,0.5,2,0,30
0,0.821760900318623,108,1,1,0,0.5,2,0,30
0,0.82405100017786,109,1,1,0,0.5,2,0,30
0,1.33047349983826,110,0,1,0,0.5,2,0,30
1,0.998405400197953,111,0,1,0,0.5,2,0,30
0,1.65361300017685,112,1,1,0,0.5,2,0,30
0,1.20955400029197,113,1,1,0,0.5,2,0,30
0,1.59876340022311,114,1,1,0,0.5,2,0,30
0,0.847204900346696,115,1,1,0,0.5,2,0,30
0,1.40769249992445,116,1,1,0,0.5,2,0,30
0,1.20210659969598,117,1,1,0,0.5,2,0,30
0,0.838844600133598,118,1,1,0,0.5,2,0,30
0,1.12343600019813,119,1,1,0,0.5,2,0,30
0,1.19961049966514,120,1,1,0,0.5,2,0,30
0,0.825573599897325,121,0,1,0,0.5,2,0,30
1,1.01738600013778,122,1,1,0,0.5,2,0,30
1,0.717619400005788,123,1,1,0,0.5,2,0,30
1,0.81226810021326,124,1,1,0,0.5,2,0,30
1,0.861251099966466,125,1,1,0,0.5,2,0,30
1,0.840646600350738,126,1,1,0,0.5,2,0,30
1,1.31470160000026,127,1,1,0,0.5,2,0,30
1,0.77969599980861,128,1,1,0,0.5,2,0,30
1,0.844737499952316,129,0,1,0,0.5,2,0,30
0,0.738976499997079,130,1,1,0,0.5,2,0,30
0,0.749937299638987,131,0,1,0,0.5,2,0,30
1,0.873952299822122,132,1,1,0,0.5,2,0,30
1,1.09144000010565,133,1,1,0,0.5,2,0,30
1,1.4176006000489,134,1,1,0,0.5,2,0,30
1,0.762889199890196,135,1,1,0,0.5,2,0,30
1,1.20654990011826,136,1,1,0,0.5,2,0,30
1,0.869618699885905,137,1,1,0,0.5,2,0,30
1,1.12292490014806,138,1,1,0,0.5,2,0,30
1,0.818651000037789,139,1,1,0,0.5,2,0,30
1,0.772695499937981,140,1,1,0,0.5,2,0,30
1,0.747081399895251,141,0,1,0,0.5,2,0,30
0,0.871069599874318,142,0,1,0,0.5,2,0,30
1,1.15610300004482,143,1,1,0,0.5,2,0,30
1,0.648769999854267,144,1,1,0,0.5,2,0,30
1,0.806421999819577,145,1,1,0,0.5,2,0,30
1,0.846709900069982,146,1,1,0,0.5,2,0,30
1,0.839889000169933,147,1,1,0,0.5,2,0,30
1,0.728218199685216,148,1,1,0,0.5,2,0,30
1,1.7044811998494,149,1,1,0,0.5,2,0,30
1,0.81650389963761,150,1,1,0,0.5,2,0,30
1,0.909241399727762,151,1,1,0,0.5,2,0,30
1,0.808145500253886,152,1,1,0,0.5,2,0,30
0,0.572166299913079,153,1,1,0,0.5,2,0,30
0,0.764084400143474,154,1,1,0,0.5,2,0,30
0,1.2059920001775,155,1,1,0,0.5,2,0,30
0,0.98602470010519,156,0,1,0,0.5,2,0,30
1,1.09929100004956,157,1,1,0,0.5,2,0,30
1,2.53747639991343,158,1,1,0,0.5,2,0,30
1,0.813248899765313,159,1,1,0,0.5,2,0,30
1,0.575980599969626,160,1,1,0,0.5,2,0,30
0,1.27986237088689,1,1,1,0,0.5,2,0,31
0,2.69692930020392,2,1,1,0,0.5,2,0,31
0,0.709063600748777,3,1,1,0,0.5,2,0,31
0,2.60096589941531,4,1,1,0,0.5,2,0,31
0,1.44149160012603,5,1,1,0,0.5,2,0,31
0,1.12146730069071,6,1,1,0,0.5,2,0,31
0,0.745267599821091,7,1,1,0,0.5,2,0,31
0,1.30788010079414,8,1,1,0,0.5,2,0,31
0,0.677803399972618,9,1,1,0,0.5,2,0,31
0,0.887391500174999,10,1,1,0,0.5,2,0,31
0,1.03080029971898,11,1,1,0,0.5,2,0,31
0,1.78026110026985,12,1,1,0,0.5,2,0,31
0,3.74287569988519,13,1,1,0,0.5,2,0,31
0,0.606572499498725,14,1,1,0,0.5,2,0,31
0,0.63632330019027,15,1,1,0,0.5,2,0,31
0,1.21108840033412,16,1,1,0,0.5,2,0,31
0,1.46201079990715,17,1,1,0,0.5,2,0,31
0,1.27601459994912,18,1,1,0,0.5,2,0,31
0,1.27787560038269,19,1,1,0,0.5,2,0,31
0,0.755526900291443,20,1,1,0,0.5,2,0,31
0,0.96669889986515,21,1,1,0,0.5,2,0,31
0,1.62492570001632,22,1,1,0,0.5,2,0,31
0,1.121552599594,23,1,1,0,0.5,2,0,31
0,1.4081554999575,24,1,1,0,0.5,2,0,31
0,1.25993540044874,25,1,1,0,0.5,2,0,31
0,1.42025720048696,26,1,1,0,0.5,2,0,31
0,2.88131359964609,27,1,1,0,0.5,2,0,31
0,0.61385690048337,28,0,1,0,0.5,2,0,31
0,3.64286710042506,29,1,1,0,0.5,2,0,31
0,1.64123889990151,30,1,1,0,0.5,2,0,31
0,1.02714070025831,31,1,1,0,0.5,2,0,31
0,0.599937800318003,32,1,1,0,0.5,2,0,31
0,0.540162099525333,33,1,1,0,0.5,2,0,31
0,0.56536510027945,34,1,1,0,0.5,2,0,31
0,2.26983099989593,35,1,1,0,0.5,2,0,31
0,0.951413800008595,36,0,1,0,0.5,2,0,31
0,3.71817590016872,37,1,1,0,0.5,2,0,31
0,0.55824809987098,38,1,1,0,0.5,2,0,31
0,1.36252539977431,39,1,1,0,0.5,2,0,31
0,1.00950999930501,40,1,1,0,0.5,2,0,31
0,1.06257109995931,41,0,1,0,0.5,2,0,31
0,0.863390699960291,42,0,1,0,0.5,2,0,31
0,1.21797550003976,43,0,1,0,0.5,2,0,31
0,1.15015919972211,44,0,1,0,0.5,2,0,31
1,2.52742209937423,45,1,1,0,0.5,2,0,31
1,0.994836599566042,46,1,1,0,0.5,2,0,31
1,0.606494900770485,47,1,1,0,0.5,2,0,31
1,0.626982699148357,48,1,1,0,0.5,2,0,31
1,1.18294749967754,49,0,1,0,0.5,2,0,31
1,1.2704702001065,50,1,1,0,0.5,2,0,31
1,0.469626400619745,51,1,1,0,0.5,2,0,31
1,1.44520210009068,52,1,1,0,0.5,2,0,31
1,0.565874899737537,53,1,1,0,0.5,2,0,31
1,1.3604643996805,54,1,1,0,0.5,2,0,31
1,1.43183850031346,55,1,1,0,0.5,2,0,31
1,0.918824099935591,56,0,1,0,0.5,2,0,31
1,2.44999779947102,57,1,1,0,0.5,2,0,31
1,0.522576400078833,58,1,1,0,0.5,2,0,31
1,0.576791199855506,59,1,1,0,0.5,2,0,31
1,1.45138750039041,60,1,1,0,0.5,2,0,31
1,1.15141219925135,61,1,1,0,0.5,2,0,31
1,0.552076899446547,62,0,1,0,0.5,2,0,31
1,1.56319480016828,63,1,1,0,0.5,2,0,31
1,1.08503229916096,64,1,1,0,0.5,2,0,31
1,2.39772769995034,65,1,1,0,0.5,2,0,31
1,1.11623409949243,66,1,1,0,0.5,2,0,31
1,1.97033539973199,67,1,1,0,0.5,2,0,31
1,1.45724559947848,68,1,1,0,0.5,2,0,31
1,0.751190699636936,69,1,1,0,0.5,2,0,31
1,1.04290660005063,70,1,1,0,0.5,2,0,31
1,1.1101050991565,71,1,1,0,0.5,2,0,31
1,1.33822279982269,72,1,1,0,0.5,2,0,31
1,0.937376600690186,73,1,1,0,0.5,2,0,31
1,1.10449340008199,74,1,1,0,0.5,2,0,31
1,0.789532399736345,75,1,1,0,0.5,2,0,31
1,0.558110000565648,76,1,1,0,0.5,2,0,31
1,1.27532240003347,77,1,1,0,0.5,2,0,31
1,1.5939271999523,78,1,1,0,0.5,2,0,31
1,0.618113700300455,79,1,1,0,0.5,2,0,31
1,0.912891100160778,80,0,1,0,0.5,2,0,31
1,0.761485300026834,81,0,1,0,0.5,2,0,31
0,2.32939470000565,82,1,1,0,0.5,2,0,31
0,0.667383600026369,83,1,1,0,0.5,2,0,31
0,0.673650799319148,84,1,1,0,0.5,2,0,31
0,1.51543579995632,85,0,1,0,0.5,2,0,31
0,1.21862490009516,86,1,1,0,0.5,2,0,31
0,0.468395499512553,87,1,1,0,0.5,2,0,31
