subject block trial unshuffledTrial goStop goNum threat img hand SSD DELTA gotResponse correctResp resp rt
12 1 120 74 go 1 no img2 1 0.433100 0.233100 1 1 yes 874
12 1 121 35 go 1 yes img1 1 0.433100 0.233100 1 1 no 655
12 1 122 88 go 1 no img2 1 0.433100 0.233100 1 1 yes 701
12 1 123 106 go 1 no img2 1 0.433100 0.233100 1 1 yes 927
12 1 124 120 stop 0 no img2 1 0.466400 0.266400 0 1 NORESP 2999
12 1 125 96 go 1 no img2 1 0.466400 0.266400 1 1 yes 737
12 1 126 115 go 1 yes img1 1 0.466400 0.266400 1 1 no 715
12 1 127 92 go 1 no img2 1 0.466400 0.266400 1 1 yes 617
12 1 128 103 go 1 yes img1 1 0.466400 0.266400 1 1 no 721
12 1 129 44 go 1 no img2 1 0.466400 0.266400 1 1 yes 760
12 1 130 76 go 1 no img2 1 0.466400 0.266400 1 1 no 452
12 1 131 117 go 1 yes img1 1 0.466400 0.266400 1 1 no 701
12 1 132 66 go 1 no img2 1 0.466400 0.266400 1 1 yes 537
12 1 133 20 stop 0 no img2 1 0.499700 0.299700 0 1 NORESP 3000
12 1 134 140 stop 0 no img2 1 0.533000 0.333000 0 1 NORESP 2999
12 1 135 114 go 1 no img2 1 0.533000 0.333000 1 1 yes 800
12 1 136 28 go 1 no img2 1 0.533000 0.333000 1 1 yes 1019
12 1 137 130 stop 0 no img2 1 0.566300 0.366300 0 1 NORESP 3000
12 1 138 124 go 1 no img2 1 0.566300 0.366300 1 1 yes 854
12 1 139 110 stop 0 no img2 1 0.599600 0.399600 0 1 NORESP 2999
12 1 140 83 go 1 yes img1 1 0.599600 0.399600 1 1 no 740
