subject block trial unshuffledTrial goStop goNum threat img hand SSD DELTA gotResponse correctResp resp rt
11 1 47 47 go 1 yes img1 1 0.533000 0.333000 0 0 NORESP 3000
11 1 48 15 go 1 yes img1 1 0.533000 0.333000 0 0 NORESP 2999
11 1 49 116 go 1 no img2 1 0.533000 0.333000 1 1 yes 1143
11 1 50 37 go 1 yes img1 1 0.533000 0.333000 1 1 yes 1029
11 1 51 135 go 1 yes img1 1 0.533000 0.333000 0 0 NORESP 3000
11 1 52 115 go 1 yes img1 1 0.533000 0.333000 0 0 NORESP 2999
11 1 53 138 go 1 no img2 1 0.533000 0.333000 1 1 yes 1199
11 1 54 108 go 1 no img2 1 0.533000 0.333000 1 1 yes 1170
11 1 55 122 go 1 no img2 1 0.533000 0.333000 1 1 yes 1157
11 1 56 137 go 1 yes img1 1 0.533000 0.333000 0 0 NORESP 3000
11 1 57 27 go 1 yes img1 1 0.533000 0.333000 0 0 NORESP 2999
11 1 58 139 stop 0 yes img1 1 0.566300 0.366300 0 1 NORESP 3000
11 1 59 86 go 1 no img2 1 0.566300 0.366300 1 1 NORESP 1244
11 1 60 68 go 1 no img2 1 0.566300 0.366300 1 1 yes 1076
11 1 61 6 go 1 no img2 1 0.566300 0.366300 1 1 yes 1154
11 1 62 90 stop 0 no img2 1 0.599600 0.399600 1 0 yes 969
11 1 63 80 stop 0 no img2 1 0.566300 0.366300 0 1 NORESP 2999
11 1 64 45 go 1 yes img1 1 0.566300 0.366300 0 0 NORESP 2999
11 1 65 88 go 1 no img2 1 0.566300 0.366300 1 1 yes 1008
11 1 66 24 go 1 no img2 1 0.566300 0.366300 1 1 yes 1008
11 1 67 26 go 1 no img2 1 0.566300 0.366300 1 1 yes 1079
11 1 68 73 go 1 yes img1 1 0.566300 0.366300 0 0 NORESP 2999
11 1 69 70 stop 0 no img2 1 0.599600 0.399600 0 1 NORESP 3000
11 1 70 65 go 1 yes img1 1 0.599600 0.399600 0 0 NORESP 3000
11 1 71 3 go 1 yes img1 1 0.599600 0.399600 0 0 NORESP 2999
11 1 72 12 go 1 no img2 1 0.599600 0.399600 1 1 yes 1217
11 1 73 107 go 1 yes img1 1 0.599600 0.399600 0 0 NORESP 2999
11 1 74 102 go 1 no img2 1 0.599600 0.399600 1 1 yes 987
11 1 75 133 go 1 yes img1 1 0.599600 0.399600 0 0 NORESP 3000
11 1 76 89 stop 0 yes img1 1 0.632900 0.432900 0 1 NORESP 3000
11 1 77 34 go 1 no img2 1 0.632900 0.432900 1 1 yes 1342
11 1 78 92 go 1 no img2 1 0.632900 0.432900 1 1 yes 1254
11 1 79 114 go 1 no img2 1 0.632900 0.432900 1 1 yes 1148
11 1 80 49 stop 0 yes img1 1 0.666200 0.466200 0 1 NORESP 2999
11 1 81 25 go 1 yes img1 1 0.666200 0.466200 0 0 NORESP 2999
11 1 82 77 go 1 yes img1 1 0.666200 0.466200 0 0 NORESP 2999
11 1 83 40 stop 0 no img2 1 0.699500 0.499500 0 1 NORESP 3000
11 1 84 23 go 1 yes img1 1 0.699500 0.499500 0 0 NORESP 2999
11 1 85 110 stop 0 no img2 1 0.732800 0.532800 1 0 yes 1022
11 1 86 62 go 1 no img2 1 0.732800 0.532800 1 1 yes 1104
11 1 87 140 stop 0 no img2 1 0.699500 0.499500 0 1 NORESP 2999
11 1 88 72 go 1 no img2 1 0.699500 0.499500 1 1 yes 1077
11 1 89 106 go 1 no img2 1 0.699500 0.499500 1 1 yes 1102
11 1 90 75 go 1 yes img1 1 0.699500 0.499500 0 0 NORESP 2999
11 1 91 36 go 1 no img2 1 0.699500 0.499500 1 1 yes 1109
11 1 92 100 stop 0 no img2 1 0.732800 0.532800 1 0 yes 899
11 1 93 29 stop 0 yes img1 1 0.699500 0.499500 0 1 NORESP 2999
11 1 94 131 go 1 yes img1 1 0.699500 0.499500 0 0 NORESP 3000
11 1 95 61 go 1 yes img1 1 0.699500 0.499500 0 0 NORESP 3000
11 1 96 105 go 1 yes img1 1 0.699500 0.499500 0 0 NORESP 2999
11 1 97 22 go 1 no img2 1 0.699500 0.499500 1 1 yes 1168
11 1 98 13 go 1 yes img1 1 0.699500 0.499500 0 0 NORESP 2999
11 1 99 19 stop 0 yes img1 1 0.732800 0.532800 0 1 NORESP 3000
11 1 100 67 go 1 yes img1 1 0.732800 0.532800 0 0 NORESP 2999
11 1 101 93 go 1 yes img1 1 0.732800 0.532800 0 0 NORESP 3000
11 1 102 43 go 1 yes img1 1 0.732800 0.532800 0 0 NORESP 3000
11 1 103 79 stop 0 yes img1 1 0.766100 0.566100 0 1 NORESP 2999
11 1 104 83 go 1 yes img1 1 0.766100 0.566100 0 0 NORESP 3000
11 1 105 74 go 1 no img2 1 0.766100 0.566100 1 1 yes 1135
11 1 106 113 go 1 yes img1 1 0.766100 0.566100 0 0 NORESP 3000
11 1 107 8 go 1 no img2 1 0.766100 0.566100 1 1 yes 1057
11 1 108 28 go 1 no img2 1 0.766100 0.566100 1 1 yes 1040
11 1 109 42 go 1 no img2 1 0.766100 0.566100 1 1 yes 1139
11 1 110 7 go 1 yes img1 1 0.766100 0.566100 0 0 NORESP 2999
11 1 111 66 go 1 no img2 1 0.766100 0.566100 1 1 yes 1117
11 1 112 11 go 1 yes img1 1 0.766100 0.566100 0 0 NORESP 3000
11 1 113 57 go 1 yes img1 1 0.766100 0.566100 0 0 NORESP 3000
11 1 114 112 go 1 no img2 1 0.766100 0.566100 1 1 yes 1113
11 1 115 53 go 1 yes img1 1 0.766100 0.566100 0 0 NORESP 2999
11 1 116 123 go 1 yes img1 1 0.766100 0.566100 0 0 NORESP 2999
11 1 117 18 go 1 no img2 1 0.766100 0.566100 1 1 yes 1073
11 1 118 121 go 1 yes img1 1 0.766100 0.566100 0 0 NORESP 2999
11 1 119 111 go 1 yes img1 1 0.766100 0.566100 0 0 NORESP 3000
11 1 120 16 go 1 no img2 1 0.766100 0.566100 1 1 yes 1051
11 1 121 99 stop 0 yes img1 1 0.799400 0.599400 0 1 NORESP 3000
11 1 122 63 go 1 yes img1 1 0.799400 0.599400 0 0 NORESP 3000
11 1 123 98 go 1 no img2 1 0.799400 0.599400 1 1 yes 2860
11 1 124 132 go 1 no img2 1 0.799400 0.599400 1 1 yes 1121
11 1 125 41 go 1 yes img1 1 0.799400 0.599400 0 0 NORESP 3000
11 1 126 103 go 1 yes img1 1 0.799400 0.599400 0 0 NORESP 3000
11 1 127 134 go 1 no img2 1 0.799400 0.599400 1 1 yes 1129
11 1 128 64 go 1 no img2 1 0.799400 0.599400 1 1 yes 694
11 1 129 117 go 1 yes img1 1 0.799400 0.599400 0 0 NORESP 2999
11 1 130 81 go 1 yes img1 1 0.799400 0.599400 0 0 NORESP 2999
11 1 131 30 stop 0 no img2 1 0.832700 0.632700 1 0 yes 831
11 1 132 91 go 1 yes img1 1 0.832700 0.632700 0 0 NORESP 2999
11 1 133 94 go 1 no img2 1 0.832700 0.632700 1 1 yes 814
11 1 134 71 go 1 yes img1 1 0.832700 0.632700 0 0 NORESP 2999
11 1 135 51 go 1 yes img1 1 0.832700 0.632700 0 0 NORESP 3000
11 1 136 129 stop 0 yes img1 1 0.799400 0.599400 0 1 NORESP 2999
11 1 137 5 go 1 yes img1 1 0.799400 0.599400 0 0 NORESP 2999
11 1 138 87 go 1 yes img1 1 0.799400 0.599400 0 0 NORESP 2999
11 1 139 52 go 1 no img2 1 0.799400 0.599400 1 1 yes 951
11 1 140 31 go 1 yes img1 1 0.799400 0.599400 0 0 NORESP 2999
