subject trial unshuffledTrial identity goStop goNum threat img hand SSD DELTA gotResponse correctResp orientation keyPress rt day time
323 276 41 self go 1 no img9 1 0.600000 0.400000 1 1 L left 700 04-May-2016 11:08:30
323 277 34 self go 1 yes img2 1 0.600000 0.400000 1 1 L left 955 04-May-2016 11:08:33
323 278 246 other go 1 yes pic6 1 0.600000 0.400000 1 1 R left 803 04-May-2016 11:08:36
323 279 223 other go 1 no pic15 1 0.600000 0.400000 1 1 R left 872 04-May-2016 11:08:40
323 280 5 self go 1 yes img5 1 0.600000 0.400000 1 1 R right 576 04-May-2016 11:08:43
323 281 67 self go 1 yes img3 1 0.600000 0.400000 1 1 L left 946 04-May-2016 11:08:46
323 282 109 self go 1 no img13 1 0.600000 0.400000 1 1 R right 768 04-May-2016 11:08:50
323 283 125 other go 1 no pic13 1 0.600000 0.400000 1 1 R left 814 04-May-2016 11:08:53
323 284 200 self go 1 yes img8 1 0.600000 0.400000 1 1 R right 832 04-May-2016 11:08:57
323 285 128 other go 1 no pic16 1 0.600000 0.400000 0 0 R NONE 0 04-May-2016 11:09:00
323 286 156 other go 1 no pic12 1 0.600000 0.400000 1 1 L right 600 04-May-2016 11:09:02
323 287 149 other go 1 yes pic5 1 0.600000 0.400000 1 1 R left 735 04-May-2016 11:09:05
323 288 244 other go 1 yes pic4 1 0.600000 0.400000 1 1 L right 609 04-May-2016 11:09:09
323 289 202 self go 1 no img10 1 0.600000 0.400000 1 1 L left 814 04-May-2016 11:09:12
323 290 80 self go 1 no img16 1 0.600000 0.400000 1 1 R right 857 04-May-2016 11:09:15
323 291 86 other go 1 yes pic6 1 0.600000 0.400000 1 1 R left 800 04-May-2016 11:09:18
323 292 308 other stop 0 yes pic4 1 0.550000 0.350000 0 1 L NONE 0 04-May-2016 11:09:22
323 293 64 other go 1 no pic16 1 0.550000 0.350000 1 1 R left 709 04-May-2016 11:09:25
323 294 240 self go 1 no img16 1 0.550000 0.350000 1 1 R right 761 04-May-2016 11:09:28
323 295 180 other go 1 yes pic4 1 0.550000 0.350000 1 1 L right 644 04-May-2016 11:09:31
323 296 142 self go 1 no img14 1 0.550000 0.350000 1 1 R right 681 04-May-2016 11:09:34
323 297 118 other go 1 yes pic6 1 0.550000 0.350000 1 1 R left 710 04-May-2016 11:09:37
323 298 305 other stop 0 yes pic1 1 0.600000 0.400000 1 0 L right 647 04-May-2016 11:09:40
323 299 302 self stop 0 no img14 1 0.550000 0.350000 0 1 R NONE 0 04-May-2016 11:09:44
323 300 233 self go 1 no img9 1 0.550000 0.350000 1 1 L left 722 04-May-2016 11:09:47
323 301 204 self go 1 no img12 1 0.550000 0.350000 1 1 L left 898 04-May-2016 11:09:50
323 302 237 self go 1 no img13 1 0.550000 0.350000 1 1 R right 733 04-May-2016 11:09:53
323 303 190 other go 1 no pic14 1 0.550000 0.350000 1 1 R left 867 04-May-2016 11:09:56
323 304 61 other go 1 no pic13 1 0.550000 0.350000 1 1 R left 775 04-May-2016 11:10:00
323 305 317 other stop 0 no pic13 1 0.600000 0.400000 0 1 R NONE 0 04-May-2016 11:10:04
323 306 58 other go 1 no pic10 1 0.600000 0.400000 1 1 L right 709 04-May-2016 11:10:07
323 307 318 other stop 0 no pic14 1 0.650000 0.450000 0 1 R NONE 0 04-May-2016 11:10:11
323 308 170 self go 1 no img10 1 0.650000 0.450000 1 1 L left 768 04-May-2016 11:10:14
323 309 11 self go 1 no img11 1 0.650000 0.450000 0 0 L NONE 0 04-May-2016 11:10:17
323 310 273 other stop 0 yes pic1 1 0.700000 0.500000 1 0 L right 720 04-May-2016 11:10:19
323 311 74 self go 1 no img10 1 0.700000 0.500000 1 1 L left 749 04-May-2016 11:10:22
323 312 256 other go 1 no pic16 1 0.700000 0.500000 1 1 R left 846 04-May-2016 11:10:26
323 313 278 other stop 0 yes pic6 1 0.650000 0.450000 0 1 R NONE 0 04-May-2016 11:10:29
323 314 264 self stop 0 yes img8 1 0.700000 0.500000 0 1 R NONE 0 04-May-2016 11:10:32
323 315 263 self stop 0 yes img7 1 0.750000 0.550000 1 0 R right 794 04-May-2016 11:10:35
323 316 164 self go 1 yes img4 1 0.750000 0.550000 1 1 L left 726 04-May-2016 11:10:39
323 317 33 self go 1 yes img1 1 0.750000 0.550000 1 1 L left 826 04-May-2016 11:10:42
323 318 319 other stop 0 no pic15 1 0.700000 0.500000 0 1 R NONE 0 04-May-2016 11:10:46
323 319 161 self go 1 yes img1 1 0.700000 0.500000 1 1 L left 873 04-May-2016 11:10:49
323 320 55 other go 1 yes pic7 1 0.700000 0.500000 1 1 R left 674 04-May-2016 11:10:52
